metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1765175740.6115,elite,143.11709968486,1764741986.4713,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764741988,1765216872.7387,80,http,108.162.193.116:80,False,62.055826187134,3117,2,99.935876883617,108.162.193.116
True,1763480060.0813,elite,115.94414768233,1720481426.7543,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663498,1765216872.6805,80,http,185.238.228.105:80,False,120.86462974548,96233,2407,97.559813463098,185.238.228.105
True,1765192245.0286,elite,140.25546381825,1761067740.7554,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764697371,1765216872.6744,80,http,108.162.192.2:80,False,78.682422637939,29370,95,99.677583573732,108.162.192.2
True,1765206160.2767,elite,163.65887838251,1765206160.2767,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765206160,1765216872.2512,80,http,141.101.113.165:80,False,511.27934455872,68,0,100.0,141.101.113.165
True,1765216709.6676,elite,5878.9709553662,1761737568.2643,AS45899 VNPT Corp,VNPT-AS-VN,Da Nang,Asia,AS,Vietnam,VN,,False,VNPT,16.0685,108.2215,False,Vietnam Posts and Telecommunications Group,True,Da Nang,success,Asia/Ho_Chi_Minh,550000,1764762272,1765216872.2009,1452,http,14.241.130.94:1452,False,2079.3001651764,2457,22194,9.9671412924425,14.241.130.94
True,1763483004.2323,elite,116.22755969489,1742396482.5024,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764664050,1765216872.0895,80,http,45.67.215.185:80,False,91.921329498291,96648,3814,96.203539646832,45.67.215.185
True,1764742395.3596,elite,142.30544439455,1764742395.3596,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",False,California,success,America/Los_Angeles,95113,1764742396,1765216871.9013,80,http,170.114.45.235:80,False,67.765712738037,3007,0,100.0,170.114.45.235
True,1763476517.1681,elite,115.19308845608,1742333262.2641,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764663580,1765216871.8943,80,http,69.84.182.137:80,False,80.770254135132,98710,3455,96.618215631576,69.84.182.137
True,1764991217.4622,elite,128.94575922665,1756298169.8043,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764766892,1765216871.8333,80,http,102.177.176.186:80,False,59.70025062561,57306,1266,97.838557672608,102.177.176.186
True,1765192134.7851,elite,115.83726428285,1720481522.9219,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663439,1765216871.8165,80,http,185.238.228.10:80,False,122.55454063416,96714,4751,95.317597201005,185.238.228.10
True,1763482409.8591,elite,140.50607956072,1761066650.9817,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764696455,1765216871.8063,80,http,102.177.176.198:80,False,60.37425994873,27434,596,97.873706742776,102.177.176.198
True,1763476451.2743,elite,116.05444187272,1742492448.6142,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663886,1765216871.4768,80,http,170.114.45.188:80,False,101.78351402283,95392,3370,96.587756424536,170.114.45.188
True,1764950219.043,elite,151.55344376922,1764741340.9421,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",False,California,success,America/Los_Angeles,95113,1764741341,1765216871.4547,80,http,170.114.45.63:80,False,156.91328048706,3036,1,99.96707276918,170.114.45.63
True,1765149425.0306,elite,141.75223611373,1761067707.6127,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1764697060,1765216871.4228,80,http,8.35.211.135:80,False,67.845344543457,29285,94,99.680043568535,8.35.211.135
True,1763476745.7315,elite,115.84159217643,1720479891.7698,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663818,1765216871.3912,80,http,185.238.228.190:80,False,99.763870239258,96246,4727,95.3185505036,185.238.228.190
True,1765207334.4493,elite,119.29709464312,1765207334.4493,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1765207336,1765216871.3446,80,http,8.35.211.201:80,False,35.969018936157,64,0,100.0,8.35.211.201
True,1765081957.5601,elite,145.07828609736,1764741912.694,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764741913,1765216871.3255,80,http,108.162.193.120:80,False,386.92879676819,3110,1,99.967855994857,108.162.193.120
True,1763479853.8383,elite,115.18291842666,1720479756.9087,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764664026,1765216871.2996,80,http,185.238.228.63:80,False,61.731576919556,96807,5971,94.190390939695,185.238.228.63
True,1765087698.1227,elite,115.88701593228,1720503820.9541,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764664065,1765216871.2862,80,http,108.162.193.158:80,False,27.561664581299,99117,4454,95.699568412007,108.162.193.158
True,1763478977.4058,elite,115.83900129029,1742428476.2206,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764664081,1765216871.1791,80,http,45.67.215.12:80,False,40.253639221191,96512,3492,96.508139674413,45.67.215.12
True,1765216831.961,elite,1481.1039792202,1757615326.2424,AS16276 OVH SAS,OVH,Sydney,Oceania,OC,Australia,AU,,True,OVH SAS,-33.8672,151.1997,False,OVH Australia PTY LTD,True,New South Wales,success,Australia/Sydney,2000,1764887750,1765216871.0535,8080,http,139.99.238.95:8080,False,823.53091239929,2996,44406,6.3204084215856,139.99.238.95
True,1763482028.6853,elite,127.83092852067,1756296839.4894,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764766174,1765216871.0404,80,http,216.205.52.237:80,False,22.571325302124,59881,184,99.693665196038,216.205.52.237
True,1765175623.5664,elite,115.75800616042,1742394547.0379,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764664194,1765216870.7863,80,http,170.114.45.121:80,False,85.683822631836,95389,3459,96.500687924895,170.114.45.121
True,1765087826.5616,elite,115.7134819274,1742422618.9442,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663798,1765216870.7015,80,http,170.114.45.56:80,False,49.09873008728,95268,3445,96.510084791264,170.114.45.56
True,1763476402.48,elite,115.83161739756,1742457430.4029,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764663991,1765216870.7006,80,http,45.67.215.167:80,False,153.43809127808,96439,3414,96.580974031827,45.67.215.167
True,1765207578.3897,elite,119.99090512594,1765207578.3897,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765207578,1765216870.4098,80,http,141.101.113.207:80,False,32.950878143311,60,0,100.0,141.101.113.207
True,1765216870.0461,elite,4683.1053863032,1743829345.8476,AS42000 Futruy s.r.o.,KAORA,Praha-Kunratice,Europe,EU,Czechia,CZ,,False,Futruy s.r.o.,50.0203,14.4668,False,Kaora s.r.o.,True,Prague,success,Europe/Prague,100 00,1764664162,1765216870.0461,8080,http,185.99.70.146:8080,False,210.07800102234,17293,177885,8.8601174312679,185.99.70.146
True,1763482815.4865,elite,140.86589889827,1761067670.1637,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764697138,1765216870.0415,80,http,108.162.193.201:80,False,40.409564971924,29322,95,99.677057483768,108.162.193.201
True,1765015977.0495,elite,128.12461963173,1756298957.2353,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764767775,1765216870.0184,80,http,45.67.215.225:80,False,33.512115478516,60177,190,99.685258502162,45.67.215.225
True,1764739717.405,elite,140.1526599899,1764739717.405,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764739718,1765216869.8836,80,http,45.67.215.134:80,False,33.207654953003,3068,0,100.0,45.67.215.134
True,1763934141.6548,elite,140.98397366509,1761066320.7876,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1764695460,1765216869.8246,80,http,8.35.211.128:80,False,47.452211380005,29320,94,99.680424287754,8.35.211.128
True,1763476431.3891,elite,116.05214889601,1742355007.1783,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764663753,1765216869.7282,80,http,216.205.52.26:80,False,242.21730232239,96138,3622,96.369286287089,216.205.52.26
True,1763949298.2722,elite,121.49728992258,1754409809.8977,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764693338,1765216869.7269,80,http,108.162.193.189:80,False,290.1656627655,74909,133,99.822765917753,108.162.193.189
True,1765087862.4815,elite,116.57936258569,1742364449.498,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764663650,1765216869.7154,80,http,216.205.52.133:80,False,257.87997245789,95653,3427,96.541178845377,216.205.52.133
True,1763476732.1859,elite,115.88653577302,1742343146.0775,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764663603,1765216869.6504,80,http,45.67.215.2:80,False,19.233226776123,96564,3484,96.517671517672,45.67.215.2
True,1763949308.7023,elite,116.10116284659,1750626468.8096,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764663902,1765216869.594,80,http,69.84.182.15:80,False,52.839756011963,98365,189,99.808226961869,69.84.182.15
True,1765081967.4082,elite,141.68182240224,1761065181.1705,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764694625,1765216869.5727,80,http,69.84.182.117:80,False,18.175601959229,29511,91,99.692588338626,69.84.182.117
True,1765209295.1001,elite,142.88575091261,1765209295.1001,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765209295,1765216869.3899,80,http,141.101.113.65:80,False,142.55237579346,47,0,100.0,141.101.113.65
True,1763478472.2617,elite,115.57069616344,1742528233.3608,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764664207,1765216869.15,80,http,170.114.45.207:80,False,222.18060493469,95297,3217,96.734474287918,170.114.45.207
True,1763482093.7379,elite,116.01175240878,1742392381.5816,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663816,1765216868.835,80,http,170.114.45.153:80,False,35.620450973511,95158,1081,98.876754745997,170.114.45.153
True,1763477990.4276,elite,142.46194752653,1761069075.5554,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764699177,1765216868.8165,80,http,108.162.192.144:80,False,37.80198097229,29294,96,99.673358285131,108.162.192.144
True,1765206861.7093,elite,116.5008653294,1765206861.7093,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765206862,1765216868.7093,80,http,141.101.113.138:80,False,46.437978744507,66,0,100.0,141.101.113.138
True,1763477451.6541,elite,143.24375053926,1761068151.0103,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764697692,1765216868.4543,80,http,102.177.176.117:80,False,37.712335586548,27356,597,97.864272171144,102.177.176.117
True,1763483756.3814,elite,115.62859799491,1720480527.3192,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663622,1765216868.4292,80,http,185.238.228.15:80,False,28.916835784912,96855,5805,94.345412039743,185.238.228.15
True,1765192068.2193,elite,141.60591713181,1761066596.1595,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1764695774,1765216868.3852,80,http,8.35.211.118:80,False,55.101156234741,29286,96,99.673269348581,8.35.211.118
True,1765087740.6079,elite,146.38473603033,1764743036.9279,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1764743038,1765216868.3325,80,http,8.35.211.4:80,False,47.090768814087,3100,2,99.93552546744,8.35.211.4
True,1764740190.6914,elite,143.47401408789,1764740190.6914,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764740190,1765216868.1797,80,http,45.67.215.193:80,False,162.6341342926,3074,0,100.0,45.67.215.193
True,1763476440.4487,elite,116.08845124087,1742396998.8471,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764664174,1765216867.9966,80,http,216.205.52.118:80,False,41.117668151855,96325,3978,96.034016928706,216.205.52.118
True,1765208374.8578,elite,119.89767734821,1765208374.8578,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765208375,1765216867.8929,80,http,141.101.113.252:80,False,74.694156646729,52,0,100.0,141.101.113.252
True,1764991040.8824,elite,115.38870458513,1742392973.121,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764664778,1765216867.861,80,http,216.205.52.208:80,False,75.041532516479,95782,4127,95.869241009318,216.205.52.208
