alive,alive_since,anonymity,average_timeout,first_seen,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update
true,1772917260.3906,transparent,5543.5173109353,1766496635.179,1772917260.3906,8080,http,160.250.197.49:8080,false,3034.6071720123,13284,108284,10.927217688865,160.250.197.49,"AS137967 Digicon Telecommunication Ltd",DIGICON-ISP-AS,Tungipāra,Asia,AS,Bangladesh,BD,,false,"Digicon Telecommunication Ltd",22.8998,89.9033,false,"Stardust Telecom Ltd.",true,"Dhaka Division",success,Asia/Dhaka,,1772547303
true,1772917260.2352,transparent,5259.6761656781,1772578060.0046,1772917260.2352,8080,http,164.138.205.125:8080,false,7574.3584632874,1226,9942,10.977793696275,164.138.205.125,"AS216472 High Speed For Internet Services L.L.C",HS-SYR,Damascus,Asia,AS,Syria,SY,,false,"High Speed For Internet Services L.L.C",33.5132,36.2768,false,"Telecom SY",true,"Damascus Governorate",success,Asia/Damascus,,1772578665
true,1772917260.197,elite,2031.751328139,1710634251.4411,1772917260.197,80,http,8.219.97.248:80,false,1437.6971721649,571449,272599,67.703377059125,8.219.97.248,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Alibaba Cloud (Singapore) Private Limited",1.35208,103.82,false,"Alibaba.com Singapore E-Commerce Private Limited",true,"North West",success,Asia/Singapore,858877,1772586863
true,1772917260.0926,elite,5931.788853109,1759376903.6312,1772917260.0926,2254,http,103.109.212.14:2254,false,4886.168718338,12546,158767,7.3234372172573,103.109.212.14,"AS135346 Bismillah Telecom Service",BTS-AS-AP,Khagrachhari,Asia,AS,Bangladesh,BD,,false,"Bismillah Telecom Service",23.1079,91.9701,false,"Kaosar Ahmed",false,Chittagong,success,Asia/Dhaka,,1772684109
true,1772917259.9089,elite,9782.3588325864,1725137598.1851,1772917259.9089,30023,socks4,152.228.254.53:30023,true,8148.1158733368,525,129208,0.40467729875976,152.228.254.53,"AS16276 OVH SAS",OVH,Strasbourg,Europe,EU,France,FR,,true,"OVH SAS",48.5734,7.75211,false,OVH,true,"Grand Est",success,Europe/Paris,67000,1772633228
true,1772917211.2405,elite,37.183584496566,1772665863.3202,1772917259.7732,443,http,23.88.88.105:443,false,25.0084400177,7547,740,91.070351152407,23.88.88.105,"AS24940 Hetzner Online GmbH",HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",49.4527,11.0783,false,,false,Bavaria,success,Europe/Berlin,90403,1772666089
true,1772917259.6665,elite,2729.1347183918,1710574988.7582,1772917259.6665,4145,socks4,87.121.49.238:4145,true,7352.1947860718,16739,549935,2.9539029494912,87.121.49.238,"AS34577 SKAT TV Ltd.",SKATTV-AS,"Saint Vlas",Europe,EU,Bulgaria,BG,,false,"SKAT TV Ltd.",42.7167,27.7667,false,"Retecom Ltd.",true,Burgas,success,Europe/Sofia,8256,1772512975
true,1772917259.2304,transparent,5574.3917977348,1769975293.4606,1772917259.2304,8080,http,177.241.119.191:8080,false,10722.005844116,8862,79982,9.9747872675701,177.241.119.191,"AS13999 Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V.",Grajales,"North America",NA,Mexico,MX,,false,"Mega Cable, S.A. de C.V.",19.2417,-97.8067,false,"Mega Cable, S.A. de C.V",true,Puebla,success,America/Mexico_City,75000,1772395323
true,1772917258.6248,elite,5004.298444787,1765114395.3549,1772917258.6248,80,http,158.179.162.1:80,false,10858.495473862,19454,105937,15.51467011189,158.179.162.1,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Chuncheon,Asia,AS,"South Korea",KR,,true,"Oracle Corporation",37.8897,127.736,false,"Oracle Cloud Infrastructure (ap-chuncheon-1)",true,Gangwon-do,success,Asia/Seoul,24329,1772372845
true,1772907001.3776,transparent,999.31494045652,1772795666.4875,1772917258.5628,3128,http,1.231.81.166:3128,false,757.18379020691,3868,141,96.482913444749,1.231.81.166,"AS9318 SK Broadband Co Ltd",SKB-AS,Dongdaemun,Asia,AS,"South Korea",KR,,false,"SK Broadband Co Ltd",37.5841,127.0616,false,broadNnet,false,Seoul,success,Asia/Seoul,024,1772795668
true,1772902187.9634,elite,1708.1342249272,1748960640.8722,1772917258.5113,10017,http,36.138.53.26:10017,false,780.79104423523,229133,12590,94.791558933159,36.138.53.26,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Guangzhou,Asia,AS,China,CN,,false,"China Mobile",23.1317,113.266,true,"China Mobile Communications Corporation",true,Guangdong,success,Asia/Shanghai,510000,1772552148
true,1772917258.4053,transparent,5571.4224245618,1771764332.1402,1772917258.4053,3128,http,186.226.167.191:3128,false,5764.328956604,4080,32296,11.216186496591,186.226.167.191,"AS53180 INFORTEL COMUNICACOES LTDA","INFORTEL COMUNICACOES LTDA",Eunápolis,"South America",SA,Brazil,BR,,false,"Infortel Comunicacoes Ltda",-16.3094,-39.6729,false,"Infortel Comunicacoes Ltda",false,Bahia,success,America/Bahia,45820,1772369154
true,1772917258.3201,transparent,5406.0641141005,1753093091.9054,1772917258.3201,8080,http,92.86.207.198:8080,false,5203.8400173187,18106,162819,10.007461655382,92.86.207.198,"AS9050 Orange Romania S.A.",RTD,Târgovişte,Europe,EU,Romania,RO,,false,Romtelecom,44.9316,25.4622,false,,true,"Dâmbovița County",success,Europe/Bucharest,130016,1772619367
true,1772917258.312,elite,3416.098240334,1759668624.1462,1772917258.312,7890,http,120.92.211.211:7890,false,2077.8307914734,85213,83665,50.4583190232,120.92.211.211,"AS59019 Beijing Kingsoft Cloud Internet Technology Co., Ltd",BJKSCNET,Beijing,Asia,AS,China,CN,,false,"Beijing Kingsoft Cloud Internet Technology Co",39.9042,116.407,false,"Beijing Kingsoft Cloud Internet Technology Co., Ltd.",true,Beijing,success,Asia/Shanghai,100000,1772372194
true,1772917257.9723,elite,3068.0847262474,1697035062.3622,1772917257.9723,32777,socks4,193.200.151.69:32777,true,7376.4152526855,26999,644729,4.0193352071076,193.200.151.69,"AS42905 LIMANET Ltd.",LIMANET,Odesa,Europe,EU,Ukraine,UA,,false,"LIMANET Ltd",46.4702,30.7306,false,"ISP LIMANET",true,Odesa,success,Europe/Kiev,65001,1772496751
true,1772917257.3825,transparent,7750.0190207189,1746053547.2052,1772917257.3825,999,http,190.111.218.139:999,false,3482.0086956024,29144,267516,9.8240409896852,190.111.218.139,"AS11014 CPS",CPS,"San Juan Bautista","South America",SA,Argentina,AR,,false,CPS,-34.809,-58.2762,false,"Mulesoft Argentina Sociedad De Responsabilidad Limitada",true,"Buenos Aires",success,America/Argentina/Buenos_Aires,1889,1772708806
true,1772917182.9572,elite,829.5982039174,1710541373.1267,1772917257.362,3128,http,47.89.184.18:3128,false,217.05007553101,513889,147674,77.678014036456,47.89.184.18,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Charlottesville,"North America",NA,"United States",US,,true,"Alibaba.com LLC",37.4316,-78.6569,false,ALICLOUD-US,true,Virginia,success,America/New_York,22902,1772527348
true,1772917257.129,elite,4046.1222820165,1710563691.7426,1772917257.129,1080,socks4,129.205.244.158:1080,true,4070.8746910095,17427,611614,2.7704076522834,129.205.244.158,"AS37678 BOTSWANA FIBRE NETWORKS (Proprietary) Limited",BOFINET,Gaborone,Africa,AF,Botswana,BW,,false,"BOTSWANA FIBRE NETWORKS (Proprietary) Limited",-24.6437,25.9112,false,"BOTSWANA FIBRE NETWORKS (Proprietary) Limited",true,Gaborone,success,Africa/Gaborone,,1772513268
true,1772917257.0005,transparent,6388.4396440685,1716035911.6967,1772917257.0005,33128,http,182.253.36.52:33128,false,5317.4095153809,38459,653291,5.5596675099386,182.253.36.52,"AS17451 BIZNET NETWORKS",BIZNET-AS-AP,Cimahi,Asia,AS,Indonesia,ID,,false,BIZNET,-6.87222,107.543,false,,true,"West Java",success,Asia/Jakarta,,1772633618
true,1772917256.7903,transparent,5556.6544134288,1751877055.3642,1772917256.7903,999,http,177.234.244.139:999,false,3059.8390102386,3536,25160,12.322274881517,177.234.244.139,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Babahoyo,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-1.7984,-79.5359,false,"Negocios Y Telefonia Nedetel S.A",false,"Los Ríos",success,America/Guayaquil,,1772674534
true,1772917256.7752,elite,1153.8294500991,1722427701.0943,1772917256.7752,80,http,97.74.87.226:80,false,394.41967010498,411649,225530,64.604922635555,97.74.87.226,"AS26496 GoDaddy.com, LLC",AS-26496-GO-DADDY-COM-LLC,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"GoDaddy.com, LLC",1.35208,103.82,false,"GoDaddy.com, LLC",true,"North West",success,Asia/Singapore,858877,1772631805
true,1772917256.7026,anonymous,1198.2484683555,1765039031.5444,1772917256.7026,80,http,12.50.107.219:80,false,461.73501014709,98005,32124,75.313727147677,12.50.107.219,"AS7018 AT&T Enterprises, LLC",ATT-INTERNET4,Tequesta,"North America",NA,"United States",US,,false,"AT&T Enterprises, LLC",26.9585,-80.09,false,"Loxahatchee - Tequesta",true,Florida,success,America/New_York,33469,1772531947
true,1772917256.5194,transparent,5652.4803583601,1772079124.7704,1772917256.5194,8080,http,119.93.58.62:8080,false,3947.9360580444,2260,24709,8.3799918424858,119.93.58.62,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Makati City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.5654,121.022,false,"Philippine Long Distance Telephone Company",false,"Metro Manila",success,Asia/Manila,1551,1772684096
true,1772916778.6735,elite,1181.0044970375,1771539721.1588,1772917256.3203,7890,http,103.84.95.54:7890,false,742.22469329834,41372,1835,95.753002985627,103.84.95.54,"AS13444 TRS",TRS-GL-01,"Tsim Sha Tsui",Asia,AS,"Hong Kong",HK,,false,TRS,22.2981,114.167,false,"NEXT LINK TECHNOLOGY DEVELOPMENT (HK) CO., LIMITED",false,"Kowloon City",success,Asia/Hong_Kong,96521,1772749380
true,1772917255.0656,transparent,10047.914484627,1770915300.3003,1772917255.0656,3125,http,157.15.67.163:3125,false,11042.922735214,1287,57247,2.1987221102265,157.15.67.163,"AS152377 PT Trimitra Aditama Koneksindo",IDNIC-TRITAMA-AS-ID,Tulungagung,Asia,AS,Indonesia,ID,,false,"PT Trimitra Aditama Koneksindo",-8.1446,112.1066,false,"PT Trimitra Aditama Koneksindo",false,"East Java",success,Asia/Jakarta,66293,1772730095
true,1772900718.7658,elite,305.55597800505,1722562684.4275,1772917254.6305,9443,http,152.26.229.52:9443,false,229.94780540466,382538,7335,98.118618114104,152.26.229.52,"AS81 MCNC",NCREN,Mebane,"North America",NA,"United States",US,,false,MCNC,36.0958,-79.2743,false,MCNC,true,"North Carolina",success,America/New_York,27302,1772528267
true,1772904928.8981,elite,473.93702507717,1765048431.3844,1772917254.6177,80,http,4.213.167.178:80,false,280.83896636963,125783,4592,96.477852348993,4.213.167.178,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Pune,Asia,AS,India,IN,,true,"Microsoft Corporation",18.5144,73.864235,false,"Microsoft Azure Cloud (centralindia)",true,Maharashtra,success,Asia/Kolkata,411001,1772911653
true,1772917172.1318,elite,5723.4487604214,1759798147.5233,1772917254.525,999,http,179.60.53.26:999,false,6028.5918712616,20454,148229,12.125703242176,179.60.53.26,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Sigsig,"South America",SA,Ecuador,EC,,false,"Stealth Telecom del Ecuador",-3.0486,-78.801,false,"Negocios Y Telefonia Nedetel S.A",false,Azuay,success,America/Guayaquil,,1772501133
true,1772917254.4085,elite,5865.3604054474,1748590958.8198,1772917254.4085,8181,http,103.156.75.246:8181,false,3700.3183364868,17404,230353,7.0246249349161,103.156.75.246,"AS141082 PT Trika Global Media",IDNIC-TRIKANET-AS-ID,Gianyar,Asia,AS,Indonesia,ID,,false,"PT Trika Global Media",-8.5138,115.2551,false,"PT Trika Global Media",true,Bali,success,Asia/Makassar,80571,1772788486
true,1772917253.5626,elite,6329.4694608366,1747652527.1421,1772917253.5626,4889,socks4,185.93.89.163:4889,true,726.95064544678,142,47239,0.2996981912581,185.93.89.163,"AS213790 Limited Network LTD",LimitedNetwork-AS,Eygelshoven,Europe,EU,"The Netherlands",NL,,false,"Limited Network LTD",50.8933,6.05805,false,"Limited Network LTD",true,Limburg,success,Europe/Amsterdam,6471,1772447956
true,1772917252.4371,elite,3985.2741659986,1738077859.9257,1772917252.4371,9002,http,222.213.85.99:9002,false,10023.29659462,146037,251158,36.767079142487,222.213.85.99,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Deyang,Asia,AS,China,CN,,false,Chinanet,31.1268,104.398,false,"Chinanet SC",true,Sichuan,success,Asia/Shanghai,618000,1772585342
true,1772917252.3053,elite,5480.3261010693,1759372713.9799,1772917252.3053,3128,http,173.212.215.22:3128,false,4970.8034992218,18722,152247,10.950523194263,173.212.215.22,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1772680061
true,1772917252.2034,transparent,6696.6343705423,1768008666.712,1772917252.2034,83,http,103.177.235.194:83,false,3047.7442741394,10575,100379,9.5309768011969,103.177.235.194,"AS141329 Udupi Fastnet Private Limited",UDUPI-AS-IN,Mangaluru,Asia,AS,India,IN,,false,"Coastal Live Channel",12.9187,74.8598,false,,true,Karnataka,success,Asia/Kolkata,575013,1772847984
true,1772917070.3329,elite,4505.2406688516,1750602910.3729,1772917252.1766,80,http,152.230.215.123:80,false,856.70042037964,46873,118742,28.302388068714,152.230.215.123,"AS14259 Gtd Internet S.A.","Gtd Internet S.A.",Santiago,"South America",SA,Chile,CL,,false,"Gtd Internet S.A.",-33.4521,-70.6536,false,"Gtd Internet S.A",true,"Santiago Metropolitan",success,America/Santiago,34033,1772528033
true,1772917251.6612,transparent,5823.5349763951,1768521922.902,1772917251.6612,10001,http,165.99.151.254:10001,false,6698.8863945007,9381,98157,8.7234279975451,165.99.151.254,"AS153940 PT Win Akselerasi Net Indonesia",IDNIC-FINET-AS-ID,Bogor,Asia,AS,Indonesia,ID,,false,"PT Win Akselerasi Net Indonesia",-6.59444,106.789,false,"Indonesia Network Information Center",true,"West Java",success,Asia/Jakarta,,1772756012
true,1772917047.2352,elite,6372.5413314662,1772091197.162,1772917251.5197,3443,http,116.171.106.15:3443,false,9243.1879043579,11637,14938,43.789275634995,116.171.106.15,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Jinrongjie,Asia,AS,China,CN,"Xicheng District",false,"China Unicom CHINA169 Network",39.9072,116.357,false,"China United Network Communications Corporation Limited",true,Beijing,success,Asia/Shanghai,,1772696643
true,1772917194.5871,elite,455.85745150649,1772802972.9151,1772917251.4948,1080,http,162.248.165.72:1080,false,1123.7168312073,2542,1217,67.624368183027,162.248.165.72,"AS44051 Fornex Hosting S.L.",FORNEX-AS,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Fornex Hosting S.L.",50.1169,8.6837,false,Fornex,false,Hesse,success,Europe/Berlin,60313,1772802973
true,1772917251.2862,transparent,6551.6353095167,1757836314.5204,1772917251.2862,8080,http,36.88.141.105:8080,false,4081.1007022858,18532,161814,10.275803178335,36.88.141.105,"AS7713 PT Telekomunikasi Indonesia",telkomnet-as-ap,Jakarta,Asia,AS,Indonesia,ID,,false,"PT. Telekomunikasi Indonesia",-6.2257,106.8268,false,"Telekomunikasi Indonesia",true,Jakarta,success,Asia/Jakarta,12950,1772527187
true,1772917251.1474,elite,4225.0837341343,1771753525.0515,1772917251.1474,21074,http,144.124.227.90:21074,false,6663.7346744537,15163,21501,41.356644119572,144.124.227.90,"AS216071 SERVERS TECH FZCO",VDSINA,Amsterdam,Europe,EU,Netherlands,NL,,false,"Servers Tech Fzco",52.3716,4.8883,false,"Servers Tech Fzco",true,"North Holland",success,Europe/Amsterdam,1012,1772358343
true,1772917234.3635,transparent,7667.319093638,1750613657.8295,1772917250.5679,8080,http,190.7.138.78:8080,false,10016.558885574,55165,172345,24.24728583359,190.7.138.78,"AS13489 UNE EPM TELECOMUNICACIONES S.A.","UNE EPM TELECOMUNICACIONES S.A.",Medellín,"South America",SA,Colombia,CO,,false,"EPM Telecomunicaciones S.A. E.S.P.",6.2529,-75.5646,false,"EPM Telecomunicaciones S.A. E.S.P",true,Antioquia,success,America/Bogota,050026,1772527333
true,1772917250.3463,transparent,8837.1654168424,1757616327.7861,1772917250.3463,3128,http,52.156.152.157:3128,false,16325.226306915,4522,142282,3.0802975395766,52.156.152.157,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Quincy,"North America",NA,"United States",US,,true,"Microsoft Corporation",47.233,-119.852,false,"Microsoft Azure Cloud (westus2)",true,Washington,success,America/Los_Angeles,98848,1772744082
true,1772917250.2775,transparent,8017.8270658054,1750284229.4093,1772917250.2775,999,http,181.209.122.117:999,false,10353.191375732,9715,205302,4.5182473943921,181.209.122.117,"AS52361 ARSAT - Empresa Argentina de Soluciones Satelitales S.A.",ARSAT,Benavídez,"South America",SA,Argentina,AR,,false,"ARSAT - Empresa Argentina de Soluciones Satelitales S.A",-34.4152,-58.6868,false,"Ruiz Sebastian Alejandro",true,"Buenos Aires",success,America/Argentina/Buenos_Aires,1621,1772708821
true,1772917249.4638,transparent,4205.7861417389,1770636115.1898,1772917249.4638,8080,http,164.138.205.206:8080,false,3609.3955039978,2705,56967,4.5331143584931,164.138.205.206,"AS216472 High Speed For Internet Services L.L.C",HS-SYR,Talldaww,Asia,AS,Syria,SY,,false,"High Speed For Internet Services L.L.C",34.8763,36.524,false,"High Speed Internet Services L.L.C",true,"Homs Governorate",success,Asia/Damascus,,1772459112
true,1772917248.9674,elite,3051.2896829122,1765061170.0665,1772917248.9674,80,http,20.81.205.173:80,false,2251.8284320831,51710,73051,41.447247136525,20.81.205.173,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Boydton,"North America",NA,"United States",US,,true,"Microsoft Corporation",36.677696,-78.37471,false,"Microsoft Azure Cloud (eastus2)",true,Virginia,success,America/New_York,23917,1772320430
true,1772917248.7855,transparent,6898.0654421307,1771662587.2641,1772917248.7855,999,http,38.191.211.235:999,false,6315.1018619537,2185,37272,5.5376739235117,38.191.211.235,"AS273850 SERVICIOS DE TELECOMUNICACIONES E INFORMATICA S.A.S.","SERVICIOS DE TELECOMUNICACIONES E INFORMATICA S.A.S.",Tame,"South America",SA,Colombia,CO,,false,"Servicios De Telecomunicaciones E Informatica S.A.S.",6.46065,-71.7362,true,,false,"Arauca Department",success,America/Bogota,814010,1772873353
true,1772917248.7297,anonymous,971.33049439576,1756209222.3588,1772917248.7297,80,http,52.142.253.29:80,false,5644.5391178131,3540,2998,54.14499847048,52.142.253.29,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Amsterdam,Europe,EU,Netherlands,NL,,true,"Microsoft Corporation",52.3667,4.9,false,"Microsoft Azure Cloud (westeurope)",true,"North Holland",success,Europe/Amsterdam,1047,1772737810
true,1772907518.2311,elite,1587.3923073838,1772746366.2436,1772917248.6963,800,http,58.216.109.8:800,false,1203.1061649323,5148,520,90.825688073394,58.216.109.8,"AS140293 CHINATELECOM Jiangsu province Changzhou 5G network",CHINATELECOM-JIANGSU-CHANGZHOU-5G-NETWORK,Nanjing,Asia,AS,China,CN,,false,"China Telecom",32.0607,118.763,false,"Chinanet JS",false,Jiangsu,success,Asia/Shanghai,210000,1772746378
true,1772917247.9619,elite,6609.9708132647,1712020891.9129,1772917247.9619,32964,socks4,173.212.237.43:32964,true,13394.059896469,1776,148419,1.1824627983621,173.212.237.43,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1772436280
true,1772917066.8003,elite,1396.8899007397,1750610002.7643,1772917245.4078,3128,http,8.213.151.128:3128,false,667.20175743103,203878,24278,89.359035046196,8.213.151.128,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5658,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,04524,1772527028
